SYMBOL_NAME,Description,Sector,ISIN,SECURITY_ID,Status,UNDERLYING_SYMBOL,EXCHANGE,SEGMENT,INSTRUMENT_TYPE,SERIES,LOT_SIZE
KAYNES,Kaynes Technology India Ltd.,Electronic technology,INE918Z01012,12092.0,MATCHED,KAYNES,BSE,E,EQUITY,A,1.0
360ONE,360 One Wam Limited,Finance,INE466L01038,13061.0,MATCHED,360ONE,BSE,E,EQUITY,A,1.0
GLAXO,GlaxoSmithKline Pharmaceuticals Limited,Health technology,INE159A01016,1153.0,MATCHED,GLAXO,BSE,E,EQUITY,A,1.0
PAGEIND,Page Industries Limited,Consumer non-durables,INE761H01022,14413.0,MATCHED,PAGEIND,BSE,E,EQUITY,A,1.0
ITCHOTELS,ITC Hotels Ltd,Consumer services,INE379A01028,29251.0,MATCHED,ITCHOTELS,BSE,E,EQUITY,B,1.0
TATAINVEST,Tata Investment Corporation Limited,Finance,INE672A01026,1621.0,MATCHED,TATAINVEST,BSE,E,EQUITY,A,1.0
HUDCO,Housing & Urban Development Corp. Ltd.,Finance,INE031A01017,20825.0,MATCHED,HUDCO,BSE,E,EQUITY,A,1.0
PGHH,Procter & Gamble Hygiene & Health Care Ltd.,Consumer non-durables,INE179A01014,2535.0,MATCHED,PGHH,BSE,E,EQUITY,A,1.0
LTTS,L&T Technology Services Ltd.,Commercial services,INE010V01017,18564.0,MATCHED,LTTS,BSE,E,EQUITY,A,1.0
MAHABANK,Bank of Maharashtra,Finance,INE457A01014,11377.0,MATCHED,MAHABANK,BSE,E,EQUITY,A,1.0
BALKRISIND,Balkrishna Industries Limited,Consumer durables,INE787D01026,335.0,MATCHED,BALKRISIND,BSE,E,EQUITY,A,1.0
HEXT,Hexaware Technologies Limited,Technology services,INE093A01041,29666.0,MATCHED,HEXT,BSE,E,EQUITY,B,1.0
ANTHEM,Anthem Biosciences Limited,Health technology,INE0CZ201020,757885.0,MATCHED,ANTHEM,BSE,E,EQUITY,B,1.0
IREDA,Indian Renewable Energy Development Agency Ltd.,Finance,INE202E01016,20261.0,MATCHED,IREDA,BSE,E,EQUITY,A,1.0
DALBHARAT,Dalmia Bharat Ltd.,Producer manufacturing,INE00R701025,8075.0,MATCHED,DALBHARAT,BSE,E,EQUITY,A,1.0
M&MFIN,Mahindra & Mahindra Financial Services Ltd.,Finance,INE774D01024,20050.0,MATCHED,M&MFIN,BSE,E,EQUITY,A,1.0
RADICO,Radico Khaitan Limited,Consumer non-durables,INE944F01028,10990.0,MATCHED,RADICO,BSE,E,EQUITY,A,1.0
NATIONALUM,National Aluminium Co. Ltd.,Non-energy minerals,INE139A01034,6364.0,MATCHED,NATIONALUM,BSE,E,EQUITY,A,1.0
PETRONET,Petronet Lng Limited,Utilities,INE347G01014,11351.0,MATCHED,PETRONET,BSE,E,EQUITY,A,1.0
POONAWALLA,Poonawalla Fincorp Limited,Finance,INE511C01022,11403.0,MATCHED,POONAWALLA,BSE,E,EQUITY,A,1.0
ENDURANCE,Endurance Technologies Ltd.,Producer manufacturing,INE913H01037,18822.0,MATCHED,ENDURANCE,BSE,E,EQUITY,A,1.0
FLUOROCHEM,Gujarat Fluorochemicals Ltd.,Process industries,INE09N301011,13750.0,MATCHED,FLUOROCHEM,BSE,E,EQUITY,A,1.0
ESCORTS,Escorts Kubota Limited,Producer manufacturing,INE042A01014,958.0,MATCHED,ESCORTS,BSE,E,EQUITY,A,1.0
BLUESTARCO,Blue Star Limited,Producer manufacturing,INE472A01039,8311.0,MATCHED,BLUESTARCO,BSE,E,EQUITY,A,1.0
CONCOR,Container Corporation of India Limited,Transportation,INE111A01025,4749.0,MATCHED,CONCOR,BSE,E,EQUITY,A,1.0
KEI,KEI Industries Limited,Producer manufacturing,INE878B01027,13310.0,MATCHED,KEI,BSE,E,EQUITY,A,1.0
JUBLFOOD,Jubilant Foodworks Limited,Consumer services,INE797F01020,18096.0,MATCHED,JUBLFOOD,BSE,E,EQUITY,A,1.0
UCOBANK,UCO Bank,Finance,INE691A01018,11223.0,MATCHED,UCOBANK,BSE,E,EQUITY,A,1.0
ASTRAL,Astral Limited,Producer manufacturing,INE006I01046,14418.0,MATCHED,ASTRAL,BSE,E,EQUITY,A,1.0
THERMAX,Thermax Limited.,Producer manufacturing,INE152A01029,3475.0,MATCHED,THERMAX,BSE,E,EQUITY,A,1.0
MEDANTA,Global Health Limited,Health services,INE474Q01031,11956.0,MATCHED,MEDANTA,BSE,E,EQUITY,A,1.0
NLCINDIA,NLC India Limited,Utilities,INE589A01014,8585.0,MATCHED,NLCINDIA,BSE,E,EQUITY,A,1.0
GODREJIND,Godrej Industries Limited,Process industries,INE233A01035,10925.0,MATCHED,GODREJIND,BSE,E,EQUITY,A,1.0
ASTERDM,Aster DM Healthcare Ltd.,Health services,INE914M01019,1508.0,MATCHED,ASTERDM,BSE,E,EQUITY,A,1.0
NH,Narayana Hrudayalaya Ltd.,Health services,INE410P01011,11840.0,MATCHED,NH,BSE,E,EQUITY,A,1.0
KPRMILL,K.P.R. Mill Limited,Consumer non-durables,INE930H01031,14912.0,MATCHED,KPRMILL,BSE,E,EQUITY,A,1.0
SJVN,SJVN Limited,Utilities,INE002L01015,18883.0,MATCHED,SJVN,BSE,E,EQUITY,A,1.0
CHOLAHLDNG,Cholamandalam Financial Holdings Ltd,Finance,INE149A01033,21740.0,MATCHED,CHOLAHLDNG,BSE,E,EQUITY,A,1.0
APARINDS,APAR Industries Limited,Electronic technology,INE372A01015,11491.0,MATCHED,APARINDS,BSE,E,EQUITY,A,1.0
DELHIVERY,Delhivery Limited,Transportation,INE148O01028,9599.0,MATCHED,DELHIVERY,BSE,E,EQUITY,A,1.0
CRISIL,CRISIL Limited,Technology services,INE007A01025,757.0,MATCHED,CRISIL,BSE,E,EQUITY,A,1.0
ACC,ACC Limited,Non-energy minerals,INE012A01025,22.0,MATCHED,ACC,BSE,E,EQUITY,A,1.0
COHANCE,Cohance Lifesciences Ltd,Health technology,INE03QK01018,17945.0,MATCHED,COHANCE,BSE,E,EQUITY,A,1.0
EXIDEIND,Exide Industries Limited,Producer manufacturing,INE302A01020,676.0,MATCHED,EXIDEIND,BSE,E,EQUITY,A,1.0
AWL,AWL Agri Business Ltd,Process industries,INE699H01024,8110.0,MATCHED,AWL,BSE,E,EQUITY,A,1.0
CDSL,Central Depository Services (India) Limited,Finance,INE736A01011,21174.0,MATCHED,CDSL,BSE,E,EQUITY,NS,1.0
CENTRALBK,Central Bank of India,Finance,INE483A01010,14894.0,MATCHED,CENTRALBK,BSE,E,EQUITY,A,1.0
TATAELXSI,Tata Elxsi Limited,Technology services,INE670A01012,3411.0,MATCHED,TATAELXSI,BSE,E,EQUITY,A,1.0
3MINDIA,3M India Limited,Producer manufacturing,INE470A01017,474.0,MATCHED,3MINDIA,BSE,E,EQUITY,A,1.0
HINDCOPPER,Hindustan Copper Ltd,Non-energy minerals,INE531E01026,17939.0,MATCHED,HINDCOPPER,BSE,E,EQUITY,A,1.0
METROBRAND,Metro Brands Ltd.,Retail trade,INE317I01021,7242.0,MATCHED,METROBRAND,BSE,E,EQUITY,A,1.0
IPCALAB,IPCA Laboratories Limited,Health technology,INE571A01038,1633.0,MATCHED,IPCALAB,BSE,E,EQUITY,A,1.0
ITI,ITI Limited,Communications,INE248A01017,1675.0,MATCHED,ITI,BSE,E,EQUITY,A,1.0
GODIGIT,Go Digit General Insurance Limited,Finance,INE03JT01014,23799.0,MATCHED,GODIGIT,BSE,E,EQUITY,A,1.0
HONAUT,Honeywell Automation India Limited,Electronic technology,INE671A01010,3417.0,MATCHED,HONAUT,BSE,E,EQUITY,A,1.0
GLAND,Gland Pharma Ltd.,Health technology,INE068V01023,1186.0,MATCHED,GLAND,BSE,E,EQUITY,A,1.0
INOXWIND,Inox Wind Ltd.,Producer manufacturing,INE066P01011,7852.0,MATCHED,INOXWIND,BSE,E,EQUITY,A,1.0
KPITTECH,KPIT Technologies Limited,Technology services,INE04I401011,9683.0,MATCHED,KPITTECH,BSE,E,EQUITY,A,1.0
LICHSGFIN,LIC Housing Finance Ltd,Finance,INE115A01026,1997.0,MATCHED,LICHSGFIN,BSE,E,EQUITY,A,1.0
APOLLOTYRE,Apollo Tyres Limited.,Consumer durables,INE438A01022,163.0,MATCHED,APOLLOTYRE,BSE,E,EQUITY,A,1.0
AEGISVOPAK,Aegis Vopak Terminals Limited,Transportation,INE0INX01018,757336.0,MATCHED,AEGISVOPAK,BSE,E,EQUITY,B,1.0
AIAENG,AIA Engineering Limited,Producer manufacturing,INE212H01026,13086.0,MATCHED,AIAENG,BSE,E,EQUITY,A,1.0
NIACL,New India Assurance Co. Ltd.,Finance,INE470Y01017,399.0,MATCHED,NIACL,BSE,E,EQUITY,A,1.0
GILLETTE,Gillette India Limited,Consumer non-durables,INE322A01010,1576.0,MATCHED,GILLETTE,BSE,E,EQUITY,A,1.0
AJANTPHARM,Ajanta Pharma Limited,Health technology,INE031B01049,8124.0,MATCHED,AJANTPHARM,BSE,E,EQUITY,A,1.0
MSUMI,Motherson Sumi Wiring India Ltd,Producer manufacturing,INE0FS801015,8596.0,MATCHED,MSUMI,BSE,E,EQUITY,A,1.0
NBCC,NBCC (INDIA) LIMITED,Commercial services,INE095N01031,31415.0,MATCHED,NBCC,BSE,E,EQUITY,A,1.0
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,Producer manufacturing,INE382Z01011,5475.0,MATCHED,GRSE,BSE,E,EQUITY,A,1.0
STARHEALTH,Star Health & Allied Insurance Co. Ltd.,Finance,INE575P01011,7083.0,MATCHED,STARHEALTH,BSE,E,EQUITY,A,1.0
IGL,Indraprastha Gas Limited,Utilities,INE203G01027,11262.0,MATCHED,IGL,BSE,E,EQUITY,A,1.0
TVSHLTD,TVS Holdings Limited,Producer manufacturing,INE105A01035,29008.0,MATCHED,TVSHLTD,BSE,E,EQUITY,A,1.0
AMBER,Amber Enterprises India Ltd.,Producer manufacturing,INE371P01015,1185.0,MATCHED,AMBER,BSE,E,EQUITY,A,1.0
GUJGASLTD,Gujarat Gas Ltd.,Utilities,INE844O01030,10599.0,MATCHED,GUJGASLTD,BSE,E,EQUITY,A,1.0
KIMS,Krishna Institute of Medical Sciences Limited,Health services,INE967H01025,4847.0,MATCHED,KIMS,BSE,E,EQUITY,A,1.0
SONACOMS,Sona BLW Precision Forgings Ltd.,Producer manufacturing,INE073K01018,4684.0,MATCHED,SONACOMS,BSE,E,EQUITY,A,1.0
AEGISLOG,Aegis Logistics Limited,Distribution services,INE208C01025,40.0,MATCHED,AEGISLOG,BSE,E,EQUITY,A,1.0
TATATECH,Tata Technologies Limited,Technology services,INE142M01025,20293.0,MATCHED,TATATECH,BSE,E,EQUITY,A,1.0
KIOCL,KIOCL Ltd,Non-energy minerals,INE880L01014,19130.0,MATCHED,KIOCL,BSE,E,EQUITY,T,1.0
AFFLE,Affle 3i Limited,Technology services,INE00WC01027,11343.0,MATCHED,AFFLE,BSE,E,EQUITY,A,1.0
JBCHEPHARM,JB Chemicals & Pharmaceuticals Ltd.,Health technology,INE572A01036,1726.0,MATCHED,JBCHEPHARM,BSE,E,EQUITY,A,1.0
ATHERENERG,Ather Energy Limited,Consumer durables,INE0LEZ01016,757645.0,MATCHED,ATHERENERG,BSE,E,EQUITY,B,1.0
SUMICHEM,Sumitomo Chemical India Ltd.,Process industries,INE258G01013,17105.0,MATCHED,SUMICHEM,BSE,E,EQUITY,A,1.0
NAVINFLUOR,Navin Fluorine International Limited,Process industries,INE048G01026,14672.0,MATCHED,NAVINFLUOR,BSE,E,EQUITY,A,1.0
LALPATHLAB,Dr. Lal PathLabs Limited,Health services,INE600L01024,11654.0,MATCHED,LALPATHLAB,BSE,E,EQUITY,A,1.0
BANDHANBNK,Bandhan Bank Ltd.,Finance,INE545U01014,2263.0,MATCHED,BANDHANBNK,BSE,E,EQUITY,A,1.0
ANANDRATHI,Anand Rathi Wealth Ltd.,Finance,INE463V01026,7145.0,MATCHED,ANANDRATHI,BSE,E,EQUITY,A,1.0
HBLENGINE,HBL Engineering Limited,Producer manufacturing,INE292B01021,13966.0,MATCHED,HBLENGINE,BSE,E,EQUITY,A,1.0
IRB,IRB Infrastructure Developers Limited,Industrial services,INE821I01022,15313.0,MATCHED,IRB,BSE,E,EQUITY,A,1.0
SYNGENE,Syngene International Ltd.,Commercial services,INE398R01022,10243.0,MATCHED,SYNGENE,BSE,E,EQUITY,A,1.0
SHYAMMETL,Shyam Metalics & Energy Ltd.,Producer manufacturing,INE810G01011,4693.0,MATCHED,SHYAMMETL,BSE,E,EQUITY,A,1.0
PPLPHARMA,Piramal Pharma Limited,Health technology,INE0DK501011,11571.0,MATCHED,PPLPHARMA,BSE,E,EQUITY,A,1.0
EMCURE,Emcure Pharmaceuticals Limited,Health technology,INE168P01015,24398.0,MATCHED,EMCURE,BSE,E,EQUITY,A,1.0
NUVAMA,Nuvama Wealth Management Limited,Finance,INE531F01015,18721.0,MATCHED,NUVAMA,BSE,E,EQUITY,A,1.0
OLAELEC,Ola Electric Mobility Limited,Consumer durables,INE0LXG01040,24779.0,MATCHED,OLAELEC,BSE,E,EQUITY,T,1.0
PTCIL,PTC Industries Ltd,Producer manufacturing,INE596F01018,16682.0,MATCHED,PTCIL,BSE,E,EQUITY,A,1.0
IKS,Inventurus Knowledge Solutions Limited,Commercial services,INE115Q01022,28125.0,MATCHED,IKS,BSE,E,EQUITY,B,1.0
ABSLAMC,Aditya Birla Sun Life Amc Limited,Technology services,INE404A01024,6018.0,MATCHED,ABSLAMC,BSE,E,EQUITY,A,1.0
MRPL,Mangalore Refinery & Petrochemicals Ltd.,Energy minerals,INE103A01014,2283.0,MATCHED,MRPL,BSE,E,EQUITY,A,1.0
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,Producer manufacturing,INE342J01019,16915.0,MATCHED,ZFCVINDIA,BSE,E,EQUITY,A,1.0
PFIZER,PFIZER LIMITED,Health technology,INE182A01018,2643.0,MATCHED,PFIZER,BSE,E,EQUITY,A,1.0
EMAMILTD,Emami Limited,Consumer non-durables,INE548C01032,13517.0,MATCHED,EMAMILTD,BSE,E,EQUITY,A,1.0
DEEPAKNTR,Deepak Nitrite Limited,Process industries,INE288B01029,19943.0,MATCHED,DEEPAKNTR,BSE,E,EQUITY,A,1.0
RAMCOCEM,Ramco Cements Limited,Non-energy minerals,INE331A01037,2043.0,MATCHED,RAMCOCEM,BSE,E,EQUITY,A,1.0
MANAPPURAM,Manappuram Finance Limited,Finance,INE522D01027,19061.0,MATCHED,MANAPPURAM,BSE,E,EQUITY,A,1.0
EIHOTEL,EIH Limited,Consumer services,INE230A01023,919.0,MATCHED,EIHOTEL,BSE,E,EQUITY,A,1.0
BRIGADE,Brigade Enterprises Limited,Finance,INE791I01019,15184.0,MATCHED,BRIGADE,BSE,E,EQUITY,A,1.0
ASAHIINDIA,Asahi India Glass Limited,Consumer durables,INE439A01020,5378.0,MATCHED,ASAHIINDIA,BSE,E,EQUITY,A,1.0
FORCEMOT,Force Motors Limited,Consumer durables,INE451A01017,11573.0,MATCHED,FORCEMOT,BSE,E,EQUITY,A,1.0
TATACHEM,Tata Chemicals Limited,Process industries,INE092A01019,3405.0,MATCHED,TATACHEM,BSE,E,EQUITY,A,1.0
ASTRAZEN,AstraZeneca Pharma India Limited,Health technology,INE203A01020,5610.0,MATCHED,ASTRAZEN,BSE,E,EQUITY,A,1.0
FSL,Firstsource Solutions Limited,Commercial services,INE684F01012,14304.0,MATCHED,FSL,BSE,E,EQUITY,A,1.0
ANGELONE,Angel One Limited,Finance,INE732I01013,324.0,MATCHED,ANGELONE,BSE,E,EQUITY,A,1.0
BAYERCROP,Bayer Cropscience India Limited,Process industries,INE462A01022,17927.0,MATCHED,BAYERCROP,BSE,E,EQUITY,A,1.0
CESC,CESC Ltd,Utilities,INE486A01021,628.0,MATCHED,CESC,BSE,E,EQUITY,A,1.0
HSCL,Himadri Speciality Chemical Ltd.,Process industries,INE019C01026,14334.0,MATCHED,HSCL,BSE,E,EQUITY,A,1.0
KEC,KEC International Ltd.,Industrial services,INE389H01022,13260.0,MATCHED,KEC,BSE,E,EQUITY,A,1.0
SUNTV,Sun TV Network Limited,Consumer services,INE424H01027,13404.0,MATCHED,SUNTV,BSE,E,EQUITY,A,1.0
ANANTRAJ,Anant Raj Ltd.,Consumer durables,INE242C01024,13620.0,MATCHED,ANANTRAJ,BSE,E,EQUITY,A,1.0
TIMKEN,Timken India Limited,Producer manufacturing,INE325A01013,14198.0,MATCHED,TIMKEN,BSE,E,EQUITY,A,1.0
KARURVYSYA,Karur Vysya Bank Ltd.,Finance,INE036D01028,1838.0,MATCHED,KARURVYSYA,BSE,E,EQUITY,B,1.0
URBANCO,Urban Company Limited,Technology services,INE0CAZ01013,759084.0,MATCHED,URBANCO,BSE,E,EQUITY,B,1.0
WOCKPHARMA,Wockhardt Limited,Health technology,INE049B01025,7506.0,MATCHED,WOCKPHARMA,BSE,E,EQUITY,A,1.0
PNBHOUSING,PNB Housing Finance Limited,Finance,INE572E01012,18908.0,MATCHED,PNBHOUSING,BSE,E,EQUITY,A,1.0
WELCORP,Welspun Corp Limited,Producer manufacturing,INE191B01025,11821.0,MATCHED,WELCORP,BSE,E,EQUITY,A,1.0
AADHARHFC,Aadhar Housing Finance Ltd,Finance,INE883F01010,23729.0,MATCHED,AADHARHFC,BSE,E,EQUITY,A,1.0
ERIS,Eris Lifesciences Ltd,Health technology,INE406M01024,21154.0,MATCHED,ERIS,BSE,E,EQUITY,A,1.0
NETWEB,Netweb Technologies India Limited,Electronic technology,INE0NT901020,17433.0,MATCHED,NETWEB,BSE,E,EQUITY,A,1.0
KPIL,Kalpataru Projects International Limited,Industrial services,INE220B01022,1814.0,MATCHED,KPIL,BSE,E,EQUITY,A,1.0
CHALET,Chalet Hotels Ltd.,Consumer services,INE427F01016,8546.0,MATCHED,CHALET,BSE,E,EQUITY,A,1.0
IIFL,IIFL Finance Limited,Finance,INE530B01024,11809.0,MATCHED,IIFL,BSE,E,EQUITY,A,1.0
SAGILITY,Sagility Limited,Commercial services,INE0W2G01015,27052.0,MATCHED,SAGILITY,BSE,E,EQUITY,B,1.0
PSB,Punjab & Sind Bank Ltd.,Finance,INE608A01012,21001.0,MATCHED,PSB,BSE,E,EQUITY,B,1.0
REDINGTON,Redington Limited,Distribution services,INE891D01026,14255.0,MATCHED,REDINGTON,BSE,E,EQUITY,A,1.0
ONESOURCE,OneSource Specialty Pharma Limited,Health technology,INE013P01021,29224.0,MATCHED,ONESOURCE,BSE,E,EQUITY,B,1.0
JYOTICNC,Jyoti Cnc Automation Limited,Producer manufacturing,INE980O01024,21334.0,MATCHED,JYOTICNC,BSE,E,EQUITY,A,1.0
NEULANDLAB,Neuland Laboratories Ltd.,Health technology,INE794A01010,2406.0,MATCHED,NEULANDLAB,BSE,E,EQUITY,A,1.0
SUNDRMFAST,Sundram Fasteners Limited,Producer manufacturing,INE387A01021,3345.0,MATCHED,SUNDRMFAST,BSE,E,EQUITY,A,1.0
DEVYANI,Devyani International Ltd.,Consumer services,INE872J01023,5373.0,MATCHED,DEVYANI,BSE,E,EQUITY,A,1.0
CREDITACC,CreditAccess Grameen Ltd.,Finance,INE741K01010,4421.0,MATCHED,CREDITACC,BSE,E,EQUITY,A,1.0
KANSAINER,Kansai Nerolac Paints Limited,Process industries,INE531A01024,1196.0,MATCHED,KANSAINER,BSE,E,EQUITY,A,1.0
HATSUN,Hatsun Agro Product Limited,Consumer non-durables,INE473B01035,3892.0,MATCHED,HATSUN,BSE,E,EQUITY,A,1.0
KAJARIACER,Kajaria Ceramics Limited,Producer manufacturing,INE217B01036,1808.0,MATCHED,KAJARIACER,BSE,E,EQUITY,A,1.0
CASTROLIND,Castrol India Limited,Energy minerals,INE172A01027,1250.0,MATCHED,CASTROLIND,BSE,E,EQUITY,A,1.0
MAHSCOOTER,Maharashtra Scooters Ltd,Producer manufacturing,INE288A01013,2085.0,MATCHED,MAHSCOOTER,BSE,E,EQUITY,A,1.0
SCHNEIDER,Schneider Electric Infrastructure Limited,Distribution services,INE839M01018,31234.0,MATCHED,SCHNEIDER,BSE,E,EQUITY,A,1.0
BASF,BASF India Limited,Process industries,INE373A01013,368.0,MATCHED,BASF,BSE,E,EQUITY,A,1.0
CHAMBLFERT,Chambal Fertilisers & Chemicals Ltd.,Process industries,INE085A01013,637.0,MATCHED,CHAMBLFERT,BSE,E,EQUITY,A,1.0
ECLERX,eClerx Services Limited,Commercial services,INE738I01010,15179.0,MATCHED,ECLERX,BSE,E,EQUITY,A,1.0
KFINTECH,Kfin Technologies Limited,Technology services,INE138Y01010,13359.0,MATCHED,KFINTECH,BSE,E,EQUITY,A,1.0
POLYMED,Poly Medicure Limited,Health technology,INE205C01021,25718.0,MATCHED,POLYMED,BSE,E,EQUITY,A,1.0
DCMSHRIRAM,DCM Shriram Limited,Producer manufacturing,INE499A01024,811.0,MATCHED,DCMSHRIRAM,BSE,E,EQUITY,A,1.0
JSWHL,JSW Holdings Limited,Finance,INE824G01012,11880.0,MATCHED,JSWHL,BSE,E,EQUITY,A,1.0
FIRSTCRY,Brainbees Solutions Limited,Retail trade,INE02RE01045,24814.0,MATCHED,FIRSTCRY,BSE,E,EQUITY,A,1.0
CAMS,Computer Age Management Services Ltd,Technology services,INE596I01012,342.0,MATCHED,CAMS,BSE,E,EQUITY,A,1.0
SARDAEN,Sarda Energy & Minerals Limited,Non-energy minerals,INE385C01021,17758.0,MATCHED,SARDAEN,BSE,E,EQUITY,A,1.0
JSWCEMENT,JSW Cement Limited,Non-energy minerals,INE718I01012,758460.0,MATCHED,JSWCEMENT,BSE,E,EQUITY,B,1.0
CROMPTON,Crompton Greaves Consumer Electricals Ltd.,Producer manufacturing,INE299U01018,17094.0,MATCHED,CROMPTON,BSE,E,EQUITY,A,1.0
RPOWER,Reliance Power Limited,Utilities,INE614G01033,15259.0,MATCHED,RPOWER,BSE,E,EQUITY,A,1.0
CGCL,Capri Global Capital Limited,Finance,INE180C01042,20329.0,MATCHED,CGCL,BSE,E,EQUITY,A,1.0
APLLTD,Alembic Pharmaceuticals Limited,Health technology,INE901L01018,25328.0,MATCHED,APLLTD,BSE,E,EQUITY,A,1.0
BEML,BEML Limited,Producer manufacturing,INE258A01016,395.0,MATCHED,BEML,BSE,E,EQUITY,A,1.0
RBLBANK,RBL Bank Ltd.,Finance,INE976G01028,18391.0,MATCHED,RBLBANK,BSE,E,EQUITY,A,1.0
BIKAJI,Bikaji Foods International Ltd.,Consumer non-durables,INE00E101023,11966.0,MATCHED,BIKAJI,BSE,E,EQUITY,A,1.0
GRINDWELL,Grindwell Norton Limited,Process industries,INE536A01023,13560.0,MATCHED,GRINDWELL,BSE,E,EQUITY,A,1.0
SAILIFE,SAI Life Sciences Ltd.,Commercial services,INE570L01029,27839.0,MATCHED,SAILIFE,BSE,E,EQUITY,B,1.0
ABREL,Aditya Birla Real Estate Ltd,Process industries,INE055A01016,625.0,MATCHED,ABREL,BSE,E,EQUITY,A,1.0
DEEPAKFERT,Deepak Fertilisers and Petrochemicals Corporation Ltd.,Process industries,INE501A01019,827.0,MATCHED,DEEPAKFERT,BSE,E,EQUITY,A,1.0
ARE&M,Amara Raja Energy & Mobility Ltd,Producer manufacturing,INE885A01032,100.0,MATCHED,ARE&M,BSE,E,EQUITY,A,1.0
EIDPARRY,E.I.D.-Parry (India) Limited,Process industries,INE126A01031,916.0,MATCHED,EIDPARRY,BSE,E,EQUITY,A,1.0
GMDCLTD,Gujarat Mineral Development Corporation Limited,Distribution services,INE131A01031,5204.0,MATCHED,GMDCLTD,BSE,E,EQUITY,A,1.0
UTIAMC,UTI Asset Management Co. Ltd.,Finance,INE094J01016,527.0,MATCHED,UTIAMC,BSE,E,EQUITY,A,1.0
TRAVELFOOD,Travel Food Services Limited,Consumer services,INE103V01028,757545.0,MATCHED,TRAVELFOOD,BSE,E,EQUITY,B,1.0
GSPL,Gujarat State Petronet Limited,Utilities,INE246F01010,13197.0,MATCHED,GSPL,BSE,E,EQUITY,A,1.0
ZENSARTECH,Zensar Technologies Limited,Technology services,INE520A01027,1076.0,MATCHED,ZENSARTECH,BSE,E,EQUITY,A,1.0
GABRIEL,Gabriel India Limited,Producer manufacturing,INE524A01029,1085.0,MATCHED,GABRIEL,BSE,E,EQUITY,A,1.0
WHIRLPOOL,Whirlpool Of India Limited,Consumer durables,INE716A01013,18011.0,MATCHED,WHIRLPOOL,BSE,E,EQUITY,A,1.0
VINATIORGA,Vinati Organics Limited,Process industries,INE410B01037,17364.0,MATCHED,VINATIORGA,BSE,E,EQUITY,A,1.0
ATUL,Atul Limited,Process industries,INE100A01010,263.0,MATCHED,ATUL,BSE,E,EQUITY,A,1.0
NAVA,Nava Limited,Utilities,INE725A01030,4014.0,MATCHED,NAVA,BSE,E,EQUITY,A,1.0
AGARWALEYE,Dr. Agarwal's Health Care Ltd.,Health services,INE943P01029,29452.0,MATCHED,AGARWALEYE,BSE,E,EQUITY,B,1.0
CARBORUNIV,Carborundum Universal Limited,Process industries,INE120A01034,595.0,MATCHED,CARBORUNIV,BSE,E,EQUITY,A,1.0
JUBLPHARMA,Jubilant Pharmova Limited,Health technology,INE700A01033,3637.0,MATCHED,JUBLPHARMA,BSE,E,EQUITY,A,1.0
TBOTEK,TBO Tek Ltd.,Technology services,INE673O01025,23740.0,MATCHED,TBOTEK,BSE,E,EQUITY,A,1.0
VENTIVE,Ventive Hospitality Limited,Consumer services,INE781S01027,28847.0,MATCHED,VENTIVE,BSE,E,EQUITY,B,1.0
CHOICEIN,Choice International Limited,Commercial services,INE102B01014,8866.0,MATCHED,CHOICEIN,BSE,E,EQUITY,A,1.0
MANYAVAR,Vedant Fashions Limited,Retail trade,INE825V01034,8167.0,MATCHED,MANYAVAR,BSE,E,EQUITY,A,1.0
RATNAMANI,Ratnamani Metals & Tubes Ltd.,Non-energy minerals,INE703B01027,13451.0,MATCHED,RATNAMANI,BSE,E,EQUITY,A,1.0
ACMESOLAR,ACME Solar Holdings Ltd.,Industrial services,INE622W01025,27061.0,MATCHED,ACMESOLAR,BSE,E,EQUITY,B,1.0
GPIL,Godawari Power & Ispat Ltd.,Non-energy minerals,INE177H01039,13409.0,MATCHED,GPIL,BSE,E,EQUITY,A,1.0
PGEL,PG Electroplast Limited,Electronic technology,INE457L01029,25358.0,MATCHED,PGEL,BSE,E,EQUITY,A,1.0
CENTURYPLY,Century Plyboards (India) Ltd.,Producer manufacturing,INE348B01021,13305.0,MATCHED,CENTURYPLY,BSE,E,EQUITY,A,1.0
ABLBL,Aditya Birla Lifestyle Brands Limited,Retail trade,INE14LE01019,756843.0,MATCHED,ABLBL,BSE,E,EQUITY,B,1.0
TRITURBINE,Triveni Turbine Limited,Producer manufacturing,INE152M01016,25584.0,MATCHED,TRITURBINE,BSE,E,EQUITY,A,1.0
JMFINANCIL,JM Financial Limited,Finance,INE780C01023,13637.0,MATCHED,JMFINANCIL,BSE,E,EQUITY,A,1.0
LMW,LMW Limited,Producer manufacturing,INE269B01029,1979.0,MATCHED,LMW,BSE,E,EQUITY,A,1.0
CPPLUS,Aditya Infotech Limited,Consumer durables,INE819V01029,758858.0,MATCHED,CPPLUS,BSE,E,EQUITY,B,1.0
CIEINDIA,CIE Automotive India Ltd,Producer manufacturing,INE536H01010,14937.0,MATCHED,CIEINDIA,BSE,E,EQUITY,A,1.0
AFCONS,Afcons Infrastructure Limited,Industrial services,INE101I01011,25977.0,MATCHED,AFCONS,BSE,E,EQUITY,B,1.0
SOBHA,Sobha Limited,Finance,INE671H01015,13826.0,MATCHED,SOBHA,BSE,E,EQUITY,A,1.0
